"","Canton_num","Days_Difference","Type_num","Customer_Segment_num","Category_num","Nr_rooms","Package_Product_num","GDP_2020_21","GDP_per","Population","Area_km2","Density","Size_m2","Price_Gross"
"354",3,0,1,2,1,3,3,149004,96359,1553423,1729,898,68,1365
"355",3,30,1,2,2,5.5,3,149004,96359,1553423,1729,898,180,4090
"356",3,17,1,2,1,3.5,3,149004,96359,1553423,1729,898,62,1680
"357",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,800
"358",3,5,1,2,1,3,2,149004,96359,1553423,1729,898,67,1800
"359",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,125,1200
"360",3,4,1,1,1,3,1,149004,96359,1553423,1729,898,68,1534
"361",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,910
"362",3,4,1,1,1,4,1,149004,96359,1553423,1729,898,85,1990
"363",3,14,1,1,1,2.5,1,149004,96359,1553423,1729,898,74,1700
"364",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1200
"365",3,4,1,2,1,2,3,149004,96359,1553423,1729,898,43,1090
"366",3,3,1,1,1,1.5,1,149004,96359,1553423,1729,898,47,1500
"367",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,103,700
"368",3,0,1,2,2,7,2,149004,96359,1553423,1729,898,200,2800
"369",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,1030
"370",3,25,1,1,1,2.5,1,149004,96359,1553423,1729,898,99,1690
"371",3,1,1,1,1,3.5,1,149004,96359,1553423,1729,898,106,2630
"372",3,2,1,2,1,1,3,149004,96359,1553423,1729,898,20,1150
"373",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,119,920
"374",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,45,500
"375",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"376",3,82,1,2,1,5.5,4,149004,96359,1553423,1729,898,170,3166
"377",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,122,2000
"378",3,20,1,1,2,5.5,1,149004,96359,1553423,1729,898,200,5200
"379",3,38,1,2,1,2,4,149004,96359,1553423,1729,898,48,1195
"380",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,800
"381",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,119,1000
"382",3,102.041666666667,1,2,1,4.5,2,149004,96359,1553423,1729,898,145,3950
"383",3,31,1,2,1,3.5,3,149004,96359,1553423,1729,898,110,1965
"384",3,20.0416666666667,1,2,1,3.5,4,149004,96359,1553423,1729,898,100,4300
"385",3,43,1,1,1,1,1,149004,96359,1553423,1729,898,27,995
"386",3,24,1,1,1,2.5,1,149004,96359,1553423,1729,898,83,3850
"387",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,1000
"388",3,3,1,1,1,2,1,149004,96359,1553423,1729,898,56,1435
"389",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,650
"390",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,70,800
"391",3,1,1,1,1,2,1,149004,96359,1553423,1729,898,50,1500
"392",3,42,1,2,1,4.5,4,149004,96359,1553423,1729,898,130,2195
"393",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,118,1000
"394",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,46,900
"395",3,51.0416666666667,1,1,1,4.5,1,149004,96359,1553423,1729,898,165,2350
"396",3,4,1,2,2,6.5,2,149004,96359,1553423,1729,898,200,7200
"397",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"398",3,15,1,2,1,2,4,149004,96359,1553423,1729,898,59,1200
"399",3,56,1,2,1,3,2,149004,96359,1553423,1729,898,70,1620
"400",3,5,1,2,1,3.5,4,149004,96359,1553423,1729,898,70,1840
"401",3,8,1,1,1,3,1,149004,96359,1553423,1729,898,63,1395
"402",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"403",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,900
"404",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,94,1000
"405",3,7,1,1,1,5.5,1,149004,96359,1553423,1729,898,156,2415
"406",3,45,1,1,1,2,1,149004,96359,1553423,1729,898,48,1540
"407",3,0,1,1,1,2,1,149004,96359,1553423,1729,898,44,600
"408",3,9,1,2,1,3.5,2,149004,96359,1553423,1729,898,75,1552
"409",3,31,1,1,1,2.5,1,149004,96359,1553423,1729,898,60,2250
"410",3,14,1,2,2,5.5,3,149004,96359,1553423,1729,898,145,2200
"411",3,0,1,1,1,2,1,149004,96359,1553423,1729,898,60,1590
"412",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"413",3,3,1,2,1,1,2,149004,96359,1553423,1729,898,28,1015
"414",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"415",3,3,1,1,1,2.5,1,149004,96359,1553423,1729,898,45,2075
"416",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,690
"417",3,14,1,1,1,3.5,1,149004,96359,1553423,1729,898,106,2630
"418",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"419",3,13,1,1,2,5.5,1,149004,96359,1553423,1729,898,135,3400
"420",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,115,800
"421",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,45,550
"422",3,7,1,2,1,3.5,4,149004,96359,1553423,1729,898,123,2400
"423",3,9,1,1,1,3.5,1,149004,96359,1553423,1729,898,72,1940
"424",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,750
"425",3,7,1,1,1,3.5,1,149004,96359,1553423,1729,898,93,2705
"426",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,118,1050
"427",3,7,1,2,1,2.5,4,149004,96359,1553423,1729,898,62,1700
"428",3,35,1,1,1,2.5,1,149004,96359,1553423,1729,898,50,1385
"429",3,16,1,1,1,3.5,1,149004,96359,1553423,1729,898,130,2070
"430",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,970
"431",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,110,2845
"432",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,1100
"433",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,900
"434",3,85,1,2,1,5.5,4,149004,96359,1553423,1729,898,140,2560
"435",3,6,1,2,1,3.5,2,149004,96359,1553423,1729,898,105,2893
"436",3,19,1,1,1,5.5,1,149004,96359,1553423,1729,898,115,4310
"437",3,8,1,1,1,3,1,149004,96359,1553423,1729,898,90,2490
"438",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,700
"439",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,920
"440",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,600
"441",3,4,1,2,1,3,4,149004,96359,1553423,1729,898,65,1400
"442",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,42,600
"443",3,2,1,2,1,1.5,2,149004,96359,1553423,1729,898,27,1280
"444",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,47,850
"445",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,42,820
"446",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,125,1200
"447",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"448",3,2,1,2,1,2,4,149004,96359,1553423,1729,898,60,980
"449",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,700
"450",3,16,1,1,1,4.5,1,149004,96359,1553423,1729,898,90,2550
"451",3,28,1,2,1,3.5,3,149004,96359,1553423,1729,898,80,2240
"452",3,2,1,2,1,3.5,3,149004,96359,1553423,1729,898,82,3370
"453",3,12,1,2,1,4.5,2,149004,96359,1553423,1729,898,130,4150
"454",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,950
"455",3,14,1,2,1,1.5,2,149004,96359,1553423,1729,898,25,1200
"456",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,102,900
"457",3,16,1,2,1,2.5,2,149004,96359,1553423,1729,898,50,1290
"458",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,115,1500
"459",3,51,1,1,1,5.5,1,149004,96359,1553423,1729,898,172,4390
"460",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,900
"461",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,1000
"462",3,13,1,2,1,3.5,4,149004,96359,1553423,1729,898,98,2170
"463",3,65,1,2,1,3,4,149004,96359,1553423,1729,898,59,1630
"464",3,11.9583333333333,1,2,1,3.5,4,149004,96359,1553423,1729,898,90,3230
"465",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,120,920
"466",3,1,1,2,1,4,4,149004,96359,1553423,1729,898,92,2320
"467",3,4,1,2,1,3,4,149004,96359,1553423,1729,898,67,2400
"468",3,24,1,1,1,3.5,1,149004,96359,1553423,1729,898,120,1998
"469",3,13,1,1,1,3.5,1,149004,96359,1553423,1729,898,60,1880
"470",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,4400
"471",3,13,1,2,1,3.5,4,149004,96359,1553423,1729,898,85,2220
"472",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,78,1965
"473",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,750
"474",3,1,1,1,1,4.5,1,149004,96359,1553423,1729,898,110,2940
"475",3,22,1,1,1,2,1,149004,96359,1553423,1729,898,58,1317
"476",3,1,1,2,1,3.5,3,149004,96359,1553423,1729,898,90,2150
"477",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,800
"478",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,750
"479",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,70,650
"480",3,61,1,2,1,3.5,3,149004,96359,1553423,1729,898,116,1951
"481",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,950
"482",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,120,900
"483",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,110,1000
"484",3,11,1,2,1,3.5,2,149004,96359,1553423,1729,898,92,1460
"485",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,121,1100
"486",3,6,1,2,1,3.5,4,149004,96359,1553423,1729,898,75,2500
"487",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,900
"488",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,900
"489",3,31,1,1,1,2.5,1,149004,96359,1553423,1729,898,51,2060
"490",3,41,1,2,1,3,2,149004,96359,1553423,1729,898,74,1690
"491",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,950
"492",3,10,1,2,1,3.5,4,149004,96359,1553423,1729,898,80,3100
"493",3,21,1,1,1,2,1,149004,96359,1553423,1729,898,56,1390
"494",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,700
"495",3,13.9583333333333,1,2,1,5.5,3,149004,96359,1553423,1729,898,121,2410
"496",3,21,1,1,1,2.5,1,149004,96359,1553423,1729,898,54,1150
"497",3,19,1,2,1,3.5,4,149004,96359,1553423,1729,898,105,2260
"498",3,44,1,2,1,3.5,4,149004,96359,1553423,1729,898,60,1950
"499",3,1,1,1,1,3,1,149004,96359,1553423,1729,898,79,2990
"500",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1200
"501",3,88.0416666666667,1,2,1,5,2,149004,96359,1553423,1729,898,140,2190
"502",3,10,1,2,1,3,4,149004,96359,1553423,1729,898,80,1620
"503",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,117,700
"504",3,3,1,2,1,2,2,149004,96359,1553423,1729,898,50,1516
"505",3,16,1,1,1,3.5,1,149004,96359,1553423,1729,898,68,1695
"506",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,121,1000
"507",3,6,1,2,2,6.5,3,149004,96359,1553423,1729,898,180,4150
"508",3,4,1,2,1,4.5,4,149004,96359,1553423,1729,898,127,3770
"509",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,750
"510",3,234.041666666667,1,1,1,2.5,1,149004,96359,1553423,1729,898,81,3410
"511",3,2,1,2,1,3.5,4,149004,96359,1553423,1729,898,131,3535
"512",3,63,1,2,2,5.5,3,149004,96359,1553423,1729,898,145,4200
"513",3,140,1,2,1,1.5,3,149004,96359,1553423,1729,898,36,1280
"514",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"515",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,1000
"516",3,27.9583333333333,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,1350
"517",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,127,1500
"518",3,92,1,2,1,2.5,2,149004,96359,1553423,1729,898,60,2100
"519",3,4,1,1,1,4,1,149004,96359,1553423,1729,898,81,1595
"520",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1100
"521",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,700
"522",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,74,750
"523",3,1,1,2,1,4,2,149004,96359,1553423,1729,898,90,2659
"524",3,42,1,2,1,3,3,149004,96359,1553423,1729,898,67,1780
"525",3,71,1,2,1,2.5,4,149004,96359,1553423,1729,898,70,2750
"526",3,18,1,2,1,2.5,2,149004,96359,1553423,1729,898,64,2100
"527",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1000
"528",3,34,1,1,2,6.5,1,149004,96359,1553423,1729,898,232,5800
"529",3,24.9583333333333,1,1,1,4.5,1,149004,96359,1553423,1729,898,100,2195
"530",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,1000
"531",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,700
"532",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,1050
"533",3,1,1,2,1,2,2,149004,96359,1553423,1729,898,46,1245
"534",3,127,1,2,1,3.5,3,149004,96359,1553423,1729,898,90,2400
"535",3,25,1,1,1,2.5,1,149004,96359,1553423,1729,898,60,1480
"536",3,48.9583333333333,1,2,1,4.5,2,149004,96359,1553423,1729,898,112,2450
"537",3,9,1,2,2,3,4,149004,96359,1553423,1729,898,85,2540
"538",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,700
"539",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,42,500
"540",3,90,1,1,1,4.5,1,149004,96359,1553423,1729,898,161,3230
"541",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,850
"542",3,11,1,1,1,3.5,1,149004,96359,1553423,1729,898,86,3900
"543",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,47,1000
"544",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,950
"545",3,4,1,2,1,4.5,4,149004,96359,1553423,1729,898,130,2410
"546",3,90.9583333333333,1,2,1,3.5,2,149004,96359,1553423,1729,898,110,2370
"547",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,800
"548",3,11,1,1,1,2.5,1,149004,96359,1553423,1729,898,62,1810
"549",3,21.0416666666667,1,1,1,3.5,1,149004,96359,1553423,1729,898,55,1600
"550",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,5080
"551",3,13,1,2,1,3.5,2,149004,96359,1553423,1729,898,98,3200
"552",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,126,1200
"553",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,950
"554",3,10.9583333333333,1,1,1,2,1,149004,96359,1553423,1729,898,56,1366
"555",3,27,1,2,1,4.5,2,149004,96359,1553423,1729,898,98,2800
"556",3,8,1,1,1,1,1,149004,96359,1553423,1729,898,30,1820
"557",3,8,1,2,1,1.5,2,149004,96359,1553423,1729,898,40,898
"558",3,2,1,1,1,4,1,149004,96359,1553423,1729,898,75,1950
"559",3,13,1,1,1,3.5,1,149004,96359,1553423,1729,898,86,2005
"560",3,4,1,1,1,1.5,1,149004,96359,1553423,1729,898,37,1150
"561",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,42,850
"562",3,7,1,2,1,3,3,149004,96359,1553423,1729,898,62,1483
"563",3,3,1,1,2,5.5,1,149004,96359,1553423,1729,898,150,2000
"564",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"565",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"566",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,96,2270
"567",3,20,1,2,1,1.5,2,149004,96359,1553423,1729,898,61,960
"568",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,117,1000
"569",3,7,1,2,1,1,2,149004,96359,1553423,1729,898,32,1275
"570",3,35,1,2,1,1,2,149004,96359,1553423,1729,898,91,1800
"571",3,17,1,1,1,3.5,1,149004,96359,1553423,1729,898,70,1995
"572",3,21,1,1,1,3,1,149004,96359,1553423,1729,898,59,1019
"573",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,915
"574",3,9,1,2,1,2.5,3,149004,96359,1553423,1729,898,50,1600
"575",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1000
"576",3,1,1,1,1,3,1,149004,96359,1553423,1729,898,75,2870
"577",3,0,1,2,1,3,2,149004,96359,1553423,1729,898,59,1630
"578",3,6,1,1,1,4,1,149004,96359,1553423,1729,898,81,1620
"579",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,95,1500
"580",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,1050
"581",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,118,1000
"582",3,20,1,2,1,2.5,3,149004,96359,1553423,1729,898,75,2250
"583",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,73,650
"584",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,700
"585",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,750
"586",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,120,900
"587",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,45,900
"588",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,45,500
"589",3,22,1,1,1,4,1,149004,96359,1553423,1729,898,72,1860
"590",3,0,1,1,1,3,1,149004,96359,1553423,1729,898,72,900
"591",3,32,1,2,1,3.5,2,149004,96359,1553423,1729,898,80,1660
"592",3,22.9583333333333,1,2,1,4.5,2,149004,96359,1553423,1729,898,95,1950
"593",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,70,700
"594",3,36,1,2,1,2.5,2,149004,96359,1553423,1729,898,60,1590
"595",3,12,1,2,1,3.5,3,149004,96359,1553423,1729,898,70,1980
"596",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,800
"597",3,7,1,2,1,1.5,2,149004,96359,1553423,1729,898,50,1300
"598",3,7.04166666666667,1,1,1,4.5,1,149004,96359,1553423,1729,898,68,1800
"599",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,700
"600",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,116,1000
"601",3,2,1,1,1,2.5,1,149004,96359,1553423,1729,898,64,1840
"602",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,900
"603",3,6,1,2,1,4.5,2,149004,96359,1553423,1729,898,125,2498
"604",3,39,1,1,1,4.5,1,149004,96359,1553423,1729,898,130,4000
"605",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1200
"606",3,7,1,2,1,3,4,149004,96359,1553423,1729,898,68,1365
"607",3,0,1,1,2,5.5,1,149004,96359,1553423,1729,898,175,6400
"608",3,5,1,2,1,6.5,2,149004,96359,1553423,1729,898,200,2850
"609",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,750
"610",3,99.0416666666667,1,1,2,3.5,1,149004,96359,1553423,1729,898,113,3400
"611",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1700
"612",3,142,1,2,1,2.5,2,149004,96359,1553423,1729,898,44,1490
"613",3,6.95833333333333,1,1,1,2.5,1,149004,96359,1553423,1729,898,81,4180
"614",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,700
"615",3,19,1,2,1,3.5,3,149004,96359,1553423,1729,898,140,2990
"616",3,44,1,1,1,4.5,1,149004,96359,1553423,1729,898,70,1280
"617",3,14,1,1,1,3.5,1,149004,96359,1553423,1729,898,82,1799
"618",3,5,1,1,1,3.5,1,149004,96359,1553423,1729,898,68,1390
"619",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,119,950
"620",3,0,1,1,1,3,1,149004,96359,1553423,1729,898,70,900
"621",3,8,1,1,1,3.5,1,149004,96359,1553423,1729,898,90,2210
"622",3,151.041666666667,1,1,1,3.5,1,149004,96359,1553423,1729,898,90,2150
"623",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,122,1000
"624",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,900
"625",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,915
"626",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,125,1100
"627",3,5,1,1,1,2.5,1,149004,96359,1553423,1729,898,50,1880
"628",3,14,1,2,1,4.5,4,149004,96359,1553423,1729,898,110,2163
"629",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,1250
"630",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,730
"631",3,15,1,2,1,3.5,4,149004,96359,1553423,1729,898,110,1977
"632",3,5,1,2,1,3,4,149004,96359,1553423,1729,898,70,1620
"633",3,0,1,1,1,5.5,1,149004,96359,1553423,1729,898,125,2980
"634",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,116,1000
"635",3,54,1,1,1,2.5,1,149004,96359,1553423,1729,898,52,2990
"636",3,3,1,2,1,2.5,3,149004,96359,1553423,1729,898,54,2467
"637",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1000
"638",3,20,1,2,1,2.5,4,149004,96359,1553423,1729,898,55,2499
"639",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,70,2150
"640",3,14,1,1,1,4.5,1,149004,96359,1553423,1729,898,129,3030
"641",3,6,1,1,1,2,1,149004,96359,1553423,1729,898,57,1308
"642",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,90,2480
"643",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,800
"644",3,44,1,2,1,2.5,4,149004,96359,1553423,1729,898,94,3800
"645",3,5,1,2,1,2,3,149004,96359,1553423,1729,898,52,1190
"646",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,119,920
"647",3,2,1,2,1,2.5,4,149004,96359,1553423,1729,898,44,1230
"648",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,1000
"649",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,59,1590
"650",3,49,1,1,1,3.5,1,149004,96359,1553423,1729,898,115,2290
"651",3,12,1,2,1,2.5,2,149004,96359,1553423,1729,898,56,2100
"652",3,6,1,1,1,4.5,1,149004,96359,1553423,1729,898,103,2700
"653",3,15,1,2,1,4,2,149004,96359,1553423,1729,898,95,2549
"654",3,10,1,2,1,2.5,4,149004,96359,1553423,1729,898,74,1930
"655",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,48,1000
"656",3,1,1,2,1,4,4,149004,96359,1553423,1729,898,90,2809
"657",3,13,1,2,2,5.5,3,149004,96359,1553423,1729,898,130,2500
"658",3,1,1,2,1,3.5,4,149004,96359,1553423,1729,898,82,1363
"659",3,25,1,2,1,3.5,4,149004,96359,1553423,1729,898,113,1703
"660",3,23,1,2,1,3.5,2,149004,96359,1553423,1729,898,65,1650
"661",3,4,1,2,1,4.5,2,149004,96359,1553423,1729,898,141,4500
"662",3,18,1,1,1,4,1,149004,96359,1553423,1729,898,98,1620
"663",3,161.958333333333,1,2,1,2,3,149004,96359,1553423,1729,898,37,1800
"664",3,7,1,1,1,3,1,149004,96359,1553423,1729,898,69,1430
"665",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,126,1300
"666",3,30,1,2,1,2.5,4,149004,96359,1553423,1729,898,82,2400
"667",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,122,1100
"668",3,6,1,1,1,3,1,149004,96359,1553423,1729,898,57,1540
"669",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,116,850
"670",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1400
"671",3,6,1,2,1,3.5,2,149004,96359,1553423,1729,898,131,3000
"672",3,42,1,2,1,4.5,2,149004,96359,1553423,1729,898,103,2800
"673",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"674",3,22.0416666666667,1,2,1,3.5,3,149004,96359,1553423,1729,898,95,3800
"675",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,113,900
"676",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,127,1250
"677",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,116,900
"678",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,950
"679",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,94,1000
"680",3,24,1,1,1,3.5,1,149004,96359,1553423,1729,898,103,4500
"681",3,13,1,1,1,1.5,1,149004,96359,1553423,1729,898,30,990
"682",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"683",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,118,1300
"684",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,1220
"685",3,0,1,2,1,4.5,3,149004,96359,1553423,1729,898,103,2980
"686",3,6,1,1,1,4,1,149004,96359,1553423,1729,898,78,1495
"687",3,17,1,1,1,3,1,149004,96359,1553423,1729,898,59,1539
"688",3,19,1,1,1,3.5,1,149004,96359,1553423,1729,898,91,2740
"689",3,10,1,1,1,4.5,1,149004,96359,1553423,1729,898,108,3100
"690",3,46,1,1,1,4.5,1,149004,96359,1553423,1729,898,92,2235
"691",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,500
"692",3,15,1,1,1,1.5,1,149004,96359,1553423,1729,898,45,1450
"693",3,38,1,1,1,1.5,1,149004,96359,1553423,1729,898,59,1490
"694",3,91,1,2,1,2.5,3,149004,96359,1553423,1729,898,74,1890
"695",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,1000
"696",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,125,1100
"697",3,19,1,1,1,3.5,1,149004,96359,1553423,1729,898,73,3490
"698",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,69,700
"699",3,11,1,2,1,3.5,2,149004,96359,1553423,1729,898,71,1830
"700",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,87,2390
"701",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,800
"702",3,28,1,1,1,3.5,1,149004,96359,1553423,1729,898,95,4180
"703",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,930
"704",3,6,1,2,1,2,4,149004,96359,1553423,1729,898,39,1680
"705",3,14,1,2,1,3.5,3,149004,96359,1553423,1729,898,79,1581
"706",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,120,900
"707",3,0,1,2,1,4.5,3,149004,96359,1553423,1729,898,123,3850
"708",3,0,1,2,1,4,3,149004,96359,1553423,1729,898,150,4119
"709",3,121,1,1,1,2,1,149004,96359,1553423,1729,898,48,7483
"710",3,4.95833333333333,1,1,1,3,1,149004,96359,1553423,1729,898,95,2250
"711",3,26,1,1,1,3.5,1,149004,96359,1553423,1729,898,80,1870
"712",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1050
